"","year","US_State","department_name","total_crime_count","total_crime_per_100k","crime_type","counts","counts_per_100k"
"4020",2004,"Florida","Miami-Dade County, Fla.",9193,823.228420141112,"aggressive_assault",6360,569.534727738222
"4021",2004,"Florida","Orlando, Fla.",3562,1748.10074399796,"aggressive_assault",2409,1182.25005398402
"4022",2004,"Florida","Tampa, Fla.",5178,1594.68315758352,"aggressive_assault",3554,1094.5353306396
"4023",2005,"Florida","Jacksonville, Fla.",6600,829.918303345199,"aggressive_assault",4067,511.40571813711
"4024",2005,"Florida","Miami",6134,1579.72675414311,"aggressive_assault",3999,1029.88707039751
"4025",2005,"Florida","Miami-Dade County, Fla.",9263,815.003167452664,"aggressive_assault",6420,564.862391778701
"4026",2005,"Florida","Orlando, Fla.",3801,1807.50392315374,"aggressive_assault",2410,1146.03642588806
"4027",2005,"Florida","Tampa, Fla.",4707,1430.54690230523,"aggressive_assault",3317,1008.09944230857
"4028",2006,"Florida","Jacksonville, Fla.",6663,837.247525200359,"aggressive_assault",4031,506.52030227865
"4029",2006,"Florida","Miami",5931,1509.41379468308,"aggressive_assault",3642,926.873215349143
"4030",2006,"Florida","Miami-Dade County, Fla.",9047,789.952316462914,"aggressive_assault",6180,539.615929671804
"4031",2006,"Florida","Orlando, Fla.",4300,1983.22102767746,"aggressive_assault",2560,1180.70833275682
"4032",2006,"Florida","Tampa, Fla.",3839,1158.11479786538,"aggressive_assault",2470,745.127259892545
"4033",2007,"Florida","Jacksonville, Fla.",8146,1021.63416316549,"aggressive_assault",4660,584.435944064714
"4034",2007,"Florida","Miami",6119,1491.52228386455,"aggressive_assault",3447,840.215282314285
"4035",2007,"Florida","Miami-Dade County, Fla.",8614,795.827770823036,"aggressive_assault",5498,507.947653121088
"4036",2007,"Florida","Orlando, Fla.",4269,1902.26230633152,"aggressive_assault",2534,1129.14797007357
"4037",2007,"Florida","Tampa, Fla.",3575,1060.13878180416,"aggressive_assault",2262,670.778720123362
"4038",2008,"Florida","Jacksonville, Fla.",8032,996.427153632394,"aggressive_assault",4717,585.177649861056
"4039",2008,"Florida","Miami",5709,1334.68929723664,"aggressive_assault",3189,745.54635993828
"4040",2008,"Florida","Miami-Dade County, Fla.",8749,827.409976962273,"aggressive_assault",5763,545.018138899712
"4041",2008,"Florida","Orlando, Fla.",3829,1666.17350135765,"aggressive_assault",2335,1016.06558518415
"4042",2008,"Florida","Tampa, Fla.",2975,883.022519300349,"aggressive_assault",1809,536.937054593053
"4043",2009,"Florida","Jacksonville, Fla.",6772,835.98332971222,"aggressive_assault",4096,505.639060617433
"4044",2009,"Florida","Miami",4983,1188.67857015064,"aggressive_assault",2765,659.581827506828
"4045",2009,"Florida","Miami-Dade County, Fla.",7815,679.043829824578,"aggressive_assault",5142,446.787379777093
"4046",2009,"Florida","Orlando, Fla.",2814,1196.89165450919,"aggressive_assault",1902,808.986470105355
"4047",2009,"Florida","Tampa, Fla.",2597,752.245584865873,"aggressive_assault",1588,459.979202451678
"4048",2010,"Florida","Jacksonville, Fla.",5469,664.351337266721,"aggressive_assault",3380,410.588319612638
"4049",2010,"Florida","Miami",4879,1221.40806144341,"aggressive_assault",2909,728.238583877614
"4050",2010,"Florida","Miami-Dade County, Fla.",6927,624.28520830686,"aggressive_assault",4806,433.133349375309
"4051",2010,"Florida","Orlando, Fla.",2574,1080.15107007973,"aggressive_assault",1771,743.180864456567
"4052",2010,"Florida","Tampa, Fla.",2170,646.393155977349,"aggressive_assault",1412,420.602366930884
"4053",2011,"Florida","Jacksonville, Fla.",5182,621.023478330691,"aggressive_assault",3183,381.458458418871
"4054",2011,"Florida","Miami",4849,1197.57669158634,"aggressive_assault",2683,662.631112296586
"4055",2011,"Florida","Miami-Dade County, Fla.",6913,614.645145343616,"aggressive_assault",4664,414.683199462263
"4056",2011,"Florida","Orlando, Fla.",2591,1072.66464636428,"aggressive_assault",1746,722.837696855283
"4057",2011,"Florida","Tampa, Fla.",2228,654.747211153037,"aggressive_assault",1555,456.97123579128
"4058",2012,"Florida","Jacksonville, Fla.",5189,617.253110651155,"aggressive_assault",3384,402.540860752266
"4059",2012,"Florida","Miami",4856,1172.02113306639,"aggressive_assault",2626,633.798907626102
"4060",2012,"Florida","Miami-Dade County, Fla.",6046,528.367182857343,"aggressive_assault",4012,350.613486209669
"4061",2012,"Florida","Orlando, Fla.",2508,1017.39056358083,"aggressive_assault",1778,721.26013638226
"4062",2012,"Florida","Tampa, Fla.",2162,616.379384076771,"aggressive_assault",1523,434.202498588771
"4063",2013,"Florida","Jacksonville, Fla.",5246,620.281526937789,"aggressive_assault",3277,387.469036175206
"4064",2013,"Florida","Miami",4945,1181.90031405804,"aggressive_assault",2562,612.341477172235
"4065",2013,"Florida","Miami-Dade County, Fla.",6057,517.19721292438,"aggressive_assault",3661,312.606735432748
"4066",2013,"Florida","Orlando, Fla.",2316,914.554687685103,"aggressive_assault",1600,631.816709972437
"4067",2013,"Florida","Tampa, Fla.",2097,596.901916803771,"aggressive_assault",1411,401.635004582795
"4068",2014,"Florida","Jacksonville, Fla.",5853,683.744908127254,"aggressive_assault",3859,450.806697499244
"4069",2014,"Florida","Miami",4473,1059.96265367444,"aggressive_assault",2492,590.526924425824
"4070",2014,"Florida","Miami-Dade County, Fla.",6571,549.767743835506,"aggressive_assault",4231,353.989853015983
"4071",2014,"Florida","Orlando, Fla.",2340,901.126408010013,"aggressive_assault",1538,592.278810051025
"4072",2014,"Florida","Tampa, Fla.",2080,582.430752343724,"aggressive_assault",1476,413.301822336219
"4073",1975,"Arizona","Mesa, Ariz.",267,235.915741853396,"aggressive_assault",145,128.119035837987
"4074",1975,"Arizona","Phoenix",4649,695.91016187508,"aggressive_assault",2325,348.029926082934
"4075",1975,"Arizona","Tucson, Ariz.",1810,531.571218795888,"aggressive_assault",943,276.945668135095
"4076",1976,"Arizona","Mesa, Ariz.",311,308.645038357334,"aggressive_assault",202,200.470410765857
"4077",1976,"Arizona","Phoenix",3856,576.378352927108,"aggressive_assault",2078,310.610533553561
"4078",1976,"Arizona","Tucson, Ariz.",1464,429.417441270419,"aggressive_assault",750,219.98844327378
"4079",1977,"Arizona","Mesa, Ariz.",385,330.756013745704,"aggressive_assault",264,226.80412371134
"4080",1977,"Arizona","Phoenix",4295,629.580768103196,"aggressive_assault",2315,339.343301084726
"4081",1977,"Arizona","Tucson, Ariz.",1578,514.845024469821,"aggressive_assault",877,286.133768352365
"4082",1978,"Arizona","Mesa, Ariz.",493,394.598877834429,"aggressive_assault",328,262.532316287409
"4083",1978,"Arizona","Phoenix",5401,775.155971255649,"aggressive_assault",2819,404.585203290071
"4084",1978,"Arizona","Tucson, Ariz.",1654,534.928848641656,"aggressive_assault",889,287.51617076326
"4085",1979,"Arizona","Mesa, Ariz.",755,653.690973003861,"aggressive_assault",547,473.601274480943
"4086",1979,"Arizona","Phoenix",5803,807.974202746806,"aggressive_assault",2898,403.499782795148
"4087",1979,"Arizona","Tucson, Ariz.",2029,642.133313078759,"aggressive_assault",1134,358.88574521011
"4088",1980,"Arizona","Mesa, Ariz.",812,542.555892611351,"aggressive_assault",547,365.490238002967
"4089",1980,"Arizona","Phoenix",7020,908.286366388747,"aggressive_assault",3395,439.263848132449
"4090",1980,"Arizona","Tucson, Ariz.",2584,779.47307137729,"aggressive_assault",1717,517.939343480963
"4091",1981,"Arizona","Mesa, Ariz.",741,481.353245724011,"aggressive_assault",546,354.681338954535
"4092",1981,"Arizona","Phoenix",6319,794.859764296847,"aggressive_assault",3119,392.335433587888
"4093",1981,"Arizona","Tucson, Ariz.",2810,824.083170813965,"aggressive_assault",1747,512.339252459786
"4094",1982,"Arizona","Mesa, Ariz.",705,447.238539908903,"aggressive_assault",533,338.125023789284
"4095",1982,"Arizona","Phoenix",5431,667.154758775216,"aggressive_assault",2503,307.473459991598
"4096",1982,"Arizona","Tucson, Ariz.",2925,837.712829178182,"aggressive_assault",1748,500.62291466785
"4097",1983,"Arizona","Mesa, Ariz.",798,488.641234462066,"aggressive_assault",604,369.848753903619
"4098",1983,"Arizona","Phoenix",5270,624.840677483801,"aggressive_assault",2717,322.142717404836
"4099",1983,"Arizona","Tucson, Ariz.",2776,767.404122862063,"aggressive_assault",1731,478.521807159305
"4100",1984,"Arizona","Mesa, Ariz.",871,480.453645324816,"aggressive_assault",682,376.199065570063
"4101",1984,"Arizona","Phoenix",6372,732.17899087534,"aggressive_assault",3640,418.25667400914
"4102",1984,"Arizona","Tucson, Ariz.",2959,795.118045068333,"aggressive_assault",1843,495.235740811402
"4103",1985,"Arizona","Mesa, Ariz.",1121,553.716967152383,"aggressive_assault",887,438.132872314152
"4104",1985,"Arizona","Phoenix",7521,844.34844501126,"aggressive_assault",4372,490.824544819735
"4105",1985,"Arizona","Tucson, Ariz.",3713,973.332319718565,"aggressive_assault",2333,611.576703986914
"4106",1986,"Arizona","Mesa, Ariz.",1208,573.321563155547,"aggressive_assault",841,399.141916071039
"4107",1986,"Arizona","Phoenix",9238,996.48888145795,"aggressive_assault",5577,601.582430384389
"4108",1986,"Arizona","Tucson, Ariz.",3644,917.830956896704,"aggressive_assault",2310,581.830271797856
"4109",1987,"Arizona","Mesa, Ariz.",1293,492.706570945174,"aggressive_assault",966,368.100964836069
"4110",1987,"Arizona","Phoenix",8181,876.682558614282,"aggressive_assault",5280,565.809058731623
"4111",1987,"Arizona","Tucson, Ariz.",3523,940.605426302777,"aggressive_assault",2308,616.212694835881
"4112",1988,"Arizona","Mesa, Ariz.",1396,521.592276249617,"aggressive_assault",1005,375.501602887439
"4113",1988,"Arizona","Phoenix",8477,890.705955656986,"aggressive_assault",5408,568.236145829065
"4114",1988,"Arizona","Tucson, Ariz.",3527,920.469551691921,"aggressive_assault",2447,638.613267079708
"4115",1989,"Arizona","Mesa, Ariz.",1400,489.71082575739,"aggressive_assault",1092,381.974444090764
"4116",1989,"Arizona","Phoenix",8481,900.368173190027,"aggressive_assault",5341,567.016438274724
"4117",1989,"Arizona","Tucson, Ariz.",3824.4,972.340517493435,"aggressive_assault",2671,679.143392513457
"4118",1990,"Arizona","Mesa, Ariz.",1724,598.422026373611,"aggressive_assault",1345,466.866372083821
"4119",1990,"Arizona","Phoenix",10665,1084.49943715852,"aggressive_assault",6642,675.409776053154
"4120",1990,"Arizona","Tucson, Ariz.",3680,907.767828510817,"aggressive_assault",2458,606.32970719554
"4121",1991,"Arizona","Mesa, Ariz.",2058,698.209354241164,"aggressive_assault",1498,508.220414311595
"4122",1991,"Arizona","Phoenix",11010,1105.53823445243,"aggressive_assault",6954,698.266383504285
"4123",1991,"Arizona","Tucson, Ariz.",3896,939.324824117695,"aggressive_assault",2651,639.155572057497
"4124",1992,"Arizona","Mesa, Ariz.",2054,681.938911022576,"aggressive_assault",1631,541.500664010624
"4125",1992,"Arizona","Phoenix",10907,1090.80908090809,"aggressive_assault",7155,715.571557155716
"4126",1992,"Arizona","Tucson, Ariz.",4327,1020.91374965789,"aggressive_assault",2929,691.069187138422
"4127",1993,"Arizona","Mesa, Ariz.",2335,766.340110602406,"aggressive_assault",1808,593.380265511413
"4128",1993,"Arizona","Phoenix",11911,1145.98376514982,"aggressive_assault",7872,757.382604253157
"4129",1993,"Arizona","Tucson, Ariz.",4363,1023.35203497645,"aggressive_assault",3111,729.692454919032
"4130",1994,"Arizona","Mesa, Ariz.",2364,749.391357273281,"aggressive_assault",1820,576.94258470278
"4131",1994,"Arizona","Phoenix",11627,1080.46775974159,"aggressive_assault",7507,697.606559936363
"4132",1994,"Arizona","Tucson, Ariz.",4882,1106.02126859416,"aggressive_assault",3544,802.896226115876
"4133",1995,"Arizona","Mesa, Ariz.",2638,812.557368767981,"aggressive_assault",1986,611.728178306751
"4134",1995,"Arizona","Phoenix",11590,1067.5081467727,"aggressive_assault",7272,669.794585274467
"4135",1995,"Arizona","Tucson, Ariz.",5427,1206.05092215005,"aggressive_assault",3878,861.814165486987
"4136",1996,"Arizona","Mesa, Ariz.",2459,721.499451320059,"aggressive_assault",1825,535.476412630788
"4137",1996,"Arizona","Phoenix",10529,923.764227364092,"aggressive_assault",6126,537.466013565621
"4138",1996,"Arizona","Tucson, Ariz.",5199,1100.58532764588,"aggressive_assault",3583,758.49148469998
"4139",1997,"Arizona","Mesa, Ariz.",2554,728.482110259219,"aggressive_assault",1965,560.480558598029
"4140",1997,"Arizona","Phoenix",10376,884.918015450246,"aggressive_assault",6048,515.804178627899
"4141",1997,"Arizona","Tucson, Ariz.",5116,1052.82003897657,"aggressive_assault",3329,685.073868208169
"4142",1998,"Arizona","Mesa, Ariz.",2413,661.842956981579,"aggressive_assault",1781,488.496604386321
"4143",1998,"Arizona","Phoenix",10201,832.264549332132,"aggressive_assault",5906,481.850252755178
"4144",1998,"Arizona","Tucson, Ariz.",4834,1033.61935694935,"aggressive_assault",2940,628.638996572421
"4145",1999,"Arizona","Mesa, Ariz.",2132,578.503650922431,"aggressive_assault",1619,439.304601708919
"4146",1999,"Arizona","Phoenix",10199,831.973087110413,"aggressive_assault",5766,470.355605478835
"4147",1999,"Arizona","Tucson, Ariz.",4307,913.882440810888,"aggressive_assault",2745,582.448873932177
"4148",2000,"Arizona","Mesa, Ariz.",2393,603.721223588773,"aggressive_assault",1825,460.422579627878
"4149",2000,"Arizona","Phoenix",9754,738.354863006181,"aggressive_assault",5417,410.054161667468
"4150",2000,"Arizona","Tucson, Ariz.",4542,933.225669253481,"aggressive_assault",2683,551.264744739562
"4151",2001,"Arizona","Mesa, Ariz.",2516,613.619624121397,"aggressive_assault",1941,473.384614634194
"4152",2001,"Arizona","Phoenix",10532,770.704449625405,"aggressive_assault",5294,387.401192206313
"4153",2001,"Arizona","Tucson, Ariz.",4823,957.968939004213,"aggressive_assault",2762,548.602572989765
"4154",2002,"Arizona","Mesa, Ariz.",2887,684.858390642087,"aggressive_assault",2146,509.077279639044
"4155",2002,"Arizona","Phoenix",10223,727.647768086563,"aggressive_assault",5561,395.818178453426
"4156",2002,"Arizona","Tucson, Ariz.",4709,909.763585113803,"aggressive_assault",2974,574.567190938299
"4157",2003,"Arizona","Mesa, Ariz.",2346,537.372099255788,"aggressive_assault",1785,408.870075520708
"4158",2003,"Arizona","Phoenix",9722,692.831100861727,"aggressive_assault",5279,376.204009612123
"4159",2003,"Arizona","Tucson, Ariz.",4709,915.047666424416,"aggressive_assault",2854,554.586120190122
"4160",2004,"Arizona","Mesa, Ariz.",2500,561.790178109958,"aggressive_assault",1933,434.37616571462
"4161",2004,"Arizona","Phoenix",9465,662.36380953314,"aggressive_assault",5050,353.400659074734
"4162",2004,"Arizona","Tucson, Ariz.",4873,932.654783755385,"aggressive_assault",2879,551.018494240048
"4163",2005,"Arizona","Mesa, Ariz.",2280,504.045629393819,"aggressive_assault",1597,353.053013220144
"4164",2005,"Arizona","Phoenix",10691,729.116085701659,"aggressive_assault",5701,388.802806527468
"4165",2005,"Arizona","Tucson, Ariz.",5048,953.447653872814,"aggressive_assault",2930,553.407612093373
"4166",2006,"Arizona","Mesa, Ariz.",2084,453.334203456565,"aggressive_assault",1347,293.013998107482
"4167",2006,"Arizona","Phoenix",11195,737.754235249693,"aggressive_assault",6047,398.499317602045
"4168",2006,"Arizona","Tucson, Ariz.",4580,855.703694846347,"aggressive_assault",2560,478.297261748177
"4169",2007,"Arizona","Mesa, Ariz.",2224,489.247122593362,"aggressive_assault",1407,309.519200309739
"4170",2007,"Arizona","Phoenix",11158,723.747452484209,"aggressive_assault",5495,356.425188331307
"4171",2007,"Arizona","Tucson, Ariz.",4103,784.064177458776,"aggressive_assault",2345,448.118570836176
"4172",2008,"Arizona","Mesa, Ariz.",2289,501.071535678088,"aggressive_assault",1456,318.724401899212
"4173",2008,"Arizona","Phoenix",10465,659.903470594096,"aggressive_assault",4992,314.786251811345
"4174",2008,"Arizona","Tucson, Ariz.",4252,803.906851169465,"aggressive_assault",2490,470.773297133577
"4175",2009,"Arizona","Mesa, Ariz.",2000,424.779061790486,"aggressive_assault",1252,265.911692680844
"4176",2009,"Arizona","Phoenix",8730,546.514110142939,"aggressive_assault",4329,271.00338863789
"4177",2009,"Arizona","Tucson, Ariz.",3560,649.65756111982,"aggressive_assault",2075,378.662763854951
"4178",2010,"Arizona","Mesa, Ariz.",1790,407.706797315057,"aggressive_assault",1140,259.656842982774
"4179",2010,"Arizona","Phoenix",8001,553.460355055782,"aggressive_assault",4113,284.512241012927
"4180",2010,"Arizona","Tucson, Ariz.",3331,640.43405701805,"aggressive_assault",2034,391.066608218167
"4181",2011,"Arizona","Mesa, Ariz.",1837,412.571644177732,"aggressive_assault",1192,267.711159422894
"4182",2011,"Arizona","Phoenix",8089,551.737026949786,"aggressive_assault",4090,278.971991621291
"4183",2011,"Arizona","Tucson, Ariz.",3440,652.158664136392,"aggressive_assault",2022,383.332796187147
"4184",2012,"Arizona","Mesa, Ariz.",1804,399.653515466635,"aggressive_assault",1149,254.546501813284
"4185",2012,"Arizona","Phoenix",9458,636.684126450934,"aggressive_assault",5263,354.289337863318
"4186",2012,"Arizona","Tucson, Ariz.",3850,724.31730742096,"aggressive_assault",2314,435.342921914832
"4187",2013,"Arizona","Mesa, Ariz.",1807,396.13727789896,"aggressive_assault",1104,242.022996569149
"4188",2013,"Arizona","Phoenix",9492,631.898912151272,"aggressive_assault",5506,366.543974958376
"4189",2013,"Arizona","Tucson, Ariz.",3368,640.93049101213,"aggressive_assault",2103,400.200956828536
"4190",2014,"Arizona","Mesa, Ariz.",2119,458.566692346979,"aggressive_assault",1385,299.723864511829
"4191",2014,"Arizona","Phoenix",8749,571.885384991489,"aggressive_assault",4677,305.715847023111
"4192",2014,"Arizona","Tucson, Ariz.",3443,652.914315189028,"aggressive_assault",2021,383.25292796893
"4193",1975,"Colorado","Aurora, Colo.",611,523.76217254149,"aggressive_assault",389,333.459059113976
"4194",1975,"Colorado","Denver",4960,976.108946353367,"aggressive_assault",1838,361.711339394655
"4195",1976,"Colorado","Aurora, Colo.",546,413.636363636364,"aggressive_assault",338,256.060606060606
"4196",1976,"Colorado","Denver",4107,784.263552272779,"aggressive_assault",1596,304.768597377004
"4197",1977,"Colorado","Aurora, Colo.",585,426.384839650146,"aggressive_assault",374,272.594752186589
"4198",1977,"Colorado","Denver",5032,967.320261437908,"aggressive_assault",2005,385.428681276432
"4199",1978,"Colorado","Aurora, Colo.",831,631.943969155659,"aggressive_assault",504,383.272876599822
"4200",1978,"Colorado","Denver",4877,1004.4341742406,"aggressive_assault",1841,379.159998929043
"4201",1979,"Colorado","Aurora, Colo.",1033,769.609011801168,"aggressive_assault",595,443.288830611515
"4202",1979,"Colorado","Denver",5118,1052.20525198034,"aggressive_assault",2169,445.922858840436
"4203",1980,"Colorado","Aurora, Colo.",1278,807.588041630595,"aggressive_assault",822,519.434561987753
"4204",1980,"Colorado","Denver",5520,1128.10074430125,"aggressive_assault",2351,480.464646712363
"4205",1981,"Colorado","Aurora, Colo.",1437,882.136279926335,"aggressive_assault",992,608.962553713935
"4206",1981,"Colorado","Denver",5085,1009.5395030723,"aggressive_assault",2111,419.102830085667
"4207",1982,"Colorado","Aurora, Colo.",1406,839.864283666253,"aggressive_assault",967,577.630698652394
"4208",1982,"Colorado","Denver",4935,953.368956684015,"aggressive_assault",1965,379.608915883301
"4209",1983,"Colorado","Aurora, Colo.",1706,988.555700420107,"aggressive_assault",1296,750.977835723598
"4210",1983,"Colorado","Denver",4379,820.449214212376,"aggressive_assault",1947,364.789819609842
"4211",1984,"Colorado","Aurora, Colo.",1822,953.133255562124,"aggressive_assault",1397,730.805245894779
"4212",1984,"Colorado","Denver",4100,782.187492249667,"aggressive_assault",1910,364.384904926064
"4213",1985,"Colorado","Aurora, Colo.",2250,1136.17427398464,"aggressive_assault",1717,867.027212636278
"4214",1985,"Colorado","Denver",4252,828.77235658262,"aggressive_assault",1845,359.615474575478
"4215",1986,"Colorado","Aurora, Colo.",2868,1432.64614938883,"aggressive_assault",2157,1077.48177971817
"4216",1986,"Colorado","Denver",4650,896.601590744758,"aggressive_assault",2036,392.576524463726
"4217",1987,"Colorado","Aurora, Colo.",2700,1227.57962217827,"aggressive_assault",2038,926.595285184933
"4218",1987,"Colorado","Denver",3841,753.833442257457,"aggressive_assault",1749,343.258185500727
"4219",1988,"Colorado","Aurora, Colo.",2625,1196.42303695466,"aggressive_assault",2021,921.131793403949
"4220",1988,"Colorado","Denver",3634,725.994146497388,"aggressive_assault",1802,360.000399556492
"4221",1989,"Colorado","Aurora, Colo.",2859,1300.8463008463,"aggressive_assault",2354,1071.07107107107
"4222",1989,"Colorado","Denver",3572,722.215819599708,"aggressive_assault",1925,389.212052835789
"4223",1990,"Colorado","Aurora, Colo.",3191,1436.72080070958,"aggressive_assault",2616,1177.83190681801
"4224",1990,"Colorado","Denver",4205,899.25365154723,"aggressive_assault",2451,524.154744338231
"4225",1991,"Colorado","Aurora, Colo.",3746,1645.36390389599,"aggressive_assault",2987,1311.98664734045
"4226",1991,"Colorado","Denver",5034,1049.91365430018,"aggressive_assault",2884,601.49999582871
"4227",1992,"Colorado","Aurora, Colo.",4064,1737.20499788406,"aggressive_assault",3194,1365.31317993152
"4228",1992,"Colorado","Denver",5303,1076.37535723565,"aggressive_assault",2967,602.226227591582
"4229",1993,"Colorado","Aurora, Colo.",4457,1807.30708405985,"aggressive_assault",3532,1432.22091561575
"4230",1993,"Colorado","Denver",5252,1053.76784202311,"aggressive_assault",2922,586.273730843777
"4231",1994,"Colorado","Aurora, Colo.",3661,1447.9913618871,"aggressive_assault",2876,1137.50973963051
"4232",1994,"Colorado","Denver",4706,920.786170597846,"aggressive_assault",2545,497.9602218809
"4233",1995,"Colorado","Aurora, Colo.",1958,761.995197640072,"aggressive_assault",1253,487.630226068953
"4234",1995,"Colorado","Denver",4357,861.334445667925,"aggressive_assault",2543,502.725153852085
"4235",1996,"Colorado","Aurora, Colo.",1629,621.357297610692,"aggressive_assault",866,330.322541271246
"4236",1996,"Colorado","Denver",3832,742.313414331763,"aggressive_assault",2083,403.507004711133
"4237",1997,"Colorado","Aurora, Colo.",1658,621.050541827267,"aggressive_assault",917,343.488146475032
"4238",1997,"Colorado","Denver",3535,672.317813283935,"aggressive_assault",1857,353.180814503046
"4239",1998,"Colorado","Aurora, Colo.",1496,569.98075933934,"aggressive_assault",802,305.564551464005
"4240",1998,"Colorado","Denver",2916,572.502223452565,"aggressive_assault",1481,290.766732830332
"4241",1999,"Colorado","Aurora, Colo.",1454,568.106338253796,"aggressive_assault",806,314.920019692269
"4242",1999,"Colorado","Denver",2909,570.81299153886,"aggressive_assault",1559,305.911809490919
"4243",2000,"Colorado","Aurora, Colo.",1513,547.408943062957,"aggressive_assault",853,308.618525071185
"4244",2000,"Colorado","Denver",2885,520.160970438269,"aggressive_assault",1518,273.693016681211
"4245",2001,"Colorado","Aurora, Colo.",1611,567.501303385985,"aggressive_assault",927,326.551029322662
"4246",2001,"Colorado","Denver",3074,539.626755235205,"aggressive_assault",1462,256.64746784446
"4247",2002,"Colorado","Aurora, Colo.",1827,630.905022376927,"aggressive_assault",1023,353.265373777557
"4248",2002,"Colorado","Denver",3104,534.154756885589,"aggressive_assault",1541,265.184433105893
"4249",2003,"Colorado","Aurora, Colo.",1700,588.581518540318,"aggressive_assault",883,305.716165218294
"4250",2003,"Colorado","Denver",3531,623.956317756514,"aggressive_assault",1743,308.002226522119
"4251",2004,"Colorado","Aurora, Colo.",1739,592.191517256645,"aggressive_assault",979,333.384413682723
"4252",2004,"Colorado","Denver",4490,796.539929890294,"aggressive_assault",2718,482.181632392387
"4253",2005,"Colorado","Aurora, Colo.",1835,620.167090250365,"aggressive_assault",940,317.687773752231
"4254",2005,"Colorado","Denver",4446,787.527101135059,"aggressive_assault",2642,467.981691677649
"4255",2006,"Colorado","Aurora, Colo.",1857,613.164715788083,"aggressive_assault",1022,337.455217843522
"4256",2006,"Colorado","Denver",4324,760.644894584539,"aggressive_assault",2651,466.343574362538
"4257",2007,"Colorado","Aurora, Colo.",1685,547.751941512445,"aggressive_assault",896,291.267501243413
"4258",2007,"Colorado","Denver",3528,615.29124308713,"aggressive_assault",2148,374.61609698162
"4259",2008,"Colorado","Aurora, Colo.",1621,512.45088090338,"aggressive_assault",861,272.190134767311
"4260",2008,"Colorado","Denver",3359,566.55551451303,"aggressive_assault",2081,350.99792369801
"4261",2009,"Colorado","Aurora, Colo.",1520,469.115532044912,"aggressive_assault",734,226.533421395372
"4262",2009,"Colorado","Denver",3473,574.35337699279,"aggressive_assault",2166,358.205993252629
"4263",2010,"Colorado","Aurora, Colo.",1449,445.739176443807,"aggressive_assault",737,226.71481921262
"4264",2010,"Colorado","Denver",3387,564.351387467967,"aggressive_assault",2045,340.743604184232
"4265",2011,"Colorado","Aurora, Colo.",1460,441.434359315474,"aggressive_assault",754,227.973634879361
"4266",2011,"Colorado","Denver",3718,608.897303033678,"aggressive_assault",2142,350.795595238875
"4267",2012,"Colorado","Aurora, Colo.",1400,415.489446568057,"aggressive_assault",729,216.35129039151
"4268",2012,"Colorado","Denver",3885,618.094169868506,"aggressive_assault",2295,365.12898837792
"4269",2013,"Colorado","Aurora, Colo.",1429,416.031023279105,"aggressive_assault",716,208.452213203526
"4270",2013,"Colorado","Denver",4093,630.681021478287,"aggressive_assault",2400,369.810518335668
"4271",2014,"Colorado","Aurora, Colo.",1430,407.467773003408,"aggressive_assault",734,209.147793975176
"4272",2014,"Colorado","Denver",4002,601.485226639092,"aggressive_assault",2412,362.514334496125
"4273",1975,"California","Fresno, Calif.",1141,646.458923512748,"aggressive_assault",465,263.456090651558
"4274",1975,"California","Long Beach, Calif.",3189,935.854770834434,"aggressive_assault",1007,295.517640084752
"4275",1975,"California","Los Angeles",30405,1113.78603732474,"aggressive_assault",13493,494.271172557895
"4276",1975,"California","Los Angeles County, Calif.",9792,957.289556627901,"aggressive_assault",6128,599.088072203408
"4277",1975,"California","Oakland, Calif.",5900,1746.86452621481,"aggressive_assault",2288,677.428141691439
"4278",1975,"California","Sacramento, Calif.",2412,917.131189304699,"aggressive_assault",1087,413.317414085492
"4279",1975,"California","San Diego",3859,502.007901518512,"aggressive_assault",1367,177.829697169165
"4280",1975,"California","San Francisco",9137,1363.77815954876,"aggressive_assault",2765,412.700734502826
"4281",1975,"California","San Jose",2116,385.170569036728,"aggressive_assault",955,173.836433568088
"4282",1976,"California","Fresno, Calif.",1267,712.197863968522,"aggressive_assault",461,259.134345137718
"4283",1976,"California","Long Beach, Calif.",2950,865.356409504253,"aggressive_assault",978,286.887650337342
"4284",1976,"California","Los Angeles",31960,1166.8066153116,"aggressive_assault",15187,554.452192325946
"4285",1976,"California","Los Angeles County, Calif.",10104,983.008469011008,"aggressive_assault",6662,648.139590315849
"4286",1976,"California","Oakland, Calif.",5514,1655.35875112579,"aggressive_assault",2213,664.365055538877
"4287",1976,"California","Sacramento, Calif.",2799,1073.64787111623,"aggressive_assault",1368,524.741081703107
"4288",1976,"California","San Diego",4118,532.454098784588,"aggressive_assault",1555,201.060253426429
"4289",1976,"California","San Francisco",10756,1617.44360902256,"aggressive_assault",3379,508.12030075188
"4290",1976,"California","San Jose",2523,452.393760086068,"aggressive_assault",1223,219.293526985835
"4291",1977,"California","Fresno, Calif.",1673,916.064808984334,"aggressive_assault",592,324.154433304678
"4292",1977,"California","Long Beach, Calif.",3391,978.186244814834,"aggressive_assault",1094,315.581171284998
"4293",1977,"California","Los Angeles",33676,1209.02149176077,"aggressive_assault",15515,557.012960110117
"4294",1977,"California","Los Angeles County, Calif.",10589,1017.99688515449,"aggressive_assault",6822,655.84802630314
"4295",1977,"California","Oakland, Calif.",5764,1698.97189209583,"aggressive_assault",2267,668.211186568572
